Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A2342,data analytics course,187.0,4891.0,223.99,14.0,8.0,0.043,1014.0,2024-11-26,hyderabad,Mobile,online data analytic
A2343,data analytics course,155.0,4976.0,183.21,10.0,5.0,0.053,1554.0,2024-11-13,hyderabad,Tablet,online data analytic
A2344,data analytics course,90.0,5781.0,200.71,28.0,5.0,0.046,1498.6481105241771,2024-07-11,hyderabad,Mobile,data analitics online
A2345,data analytics course,172.0,3001.0,210.62,14.0,4.0,0.023,1192.0,2024-11-25,hyderabad,Tablet,data analitics online
A2346,data analytics course,92.0,5728.0,224.5,14.0,9.0,0.098,1876.0,2024-11-26,hyderabad,Tablet,online data analytic
A2347,data analytics course,162.0,5103.0,188.15,13.0,9.0,0.056,1264.0,2024-11-28,hyderabad,Mobile,analytics for data
A2348,data analytics course,193.0,3131.0,198.1,22.0,5.0,0.035,1870.0,2024-11-19,hyderabad,Tablet,data analytics course
A2349,data analytics course,138.95699356913184,3547.0,238.34,13.0,5.0,0.0489792299898682,1130.0,2024-11-02,hyderabad,Desktop,data analitics online
A2350,data analytics course,185.0,4070.0,200.95,21.0,5.0,0.027,1503.0,2024-11-07,hyderabad,Mobile,online data analytic
A2351,data analytics course,117.0,3350.0,243.68,23.0,5.0,0.056,1204.0,2024-11-14,hyderabad,Desktop,analytics for data
A2352,data analytics course,123.0,4976.0,244.49,14.0,4.0,0.033,1579.0,2024-11-02,hyderabad,Desktop,analytics for data
A2353,data analytics course,181.0,5612.0,203.66,17.0,3.0,0.017,1498.6481105241771,2024-07-11,hyderabad,Tablet,data anaytics training
A2354,data analytics course,118.0,4390.0,214.04,24.0,8.0,0.068,1071.0,2024-11-18,hyderabad,Tablet,analytics for data
A2355,data analytics course,82.0,3698.0,229.12,30.0,9.0,0.11,1246.0,2024-11-20,hyderabad,Mobile,learn data analytics
A2356,data analytics course,175.0,4295.0,195.17,18.0,6.0,0.0489792299898682,1939.0,2024-11-27,hyderabad,Tablet,data analitics online
A2357,data analytics course,130.0,3332.0,202.06,14.0,5.0,0.038,1184.0,2024-11-14,hyderabad,Desktop,online data analytic
A2358,data analytics course,92.0,4082.0,186.29,25.0,5.0,0.054,1046.0,2024-11-24,hyderabad,Tablet,online data analytic
A2359,data analytics course,159.0,4464.0,204.86,27.0,3.0,0.0489792299898682,1963.0,2024-11-20,hyderabad,Tablet,analytics for data
A2360,data analytics course,193.0,5263.0,240.5,18.0,6.0,0.054,1670.0,2024-11-21,hyderabad,Tablet,online data analytic
A2361,data analytics course,98.0,4371.0,246.23,25.0,7.0,0.071,1114.0,2024-11-14,hyderabad,Tablet,analytics for data
A2362,data analytics course,176.0,3657.0,209.44,19.0,3.0,0.017,1171.0,2024-11-07,hyderabad,Desktop,online data analytic
A2363,data analytics course,182.0,5833.0,243.72,20.0,5.0,0.027,1206.0,2024-11-14,hyderabad,Desktop,data analytics course
A2364,data analytics course,85.0,3077.0,200.16,11.0,10.0,0.118,1876.0,2024-11-23,hyderabad,Mobile,analytics for data
A2365,data analytics course,98.0,3646.0,239.05,14.0,6.0,0.034,1586.0,2024-11-14,hyderabad,Desktop,data analytics course
A2366,data analytics course,160.0,3139.0,230.55,28.0,5.0,0.031,1449.0,2024-11-15,hyderabad,Desktop,analytics for data
A2367,data analytics course,179.0,4005.0,232.47,16.0,10.0,0.056,1553.0,2024-11-24,hyderabad,Desktop,analytics for data
A2368,data analytics course,138.95699356913184,4315.0,196.3,24.0,5.0,0.0489792299898682,1364.0,2024-11-26,hyderabad,Mobile,data analytics course
A2369,data analytics course,195.0,3876.0,187.59,28.0,3.0,0.0489792299898682,1828.0,2024-11-21,hyderabad,Mobile,data analytics course
A2370,data analytics course,197.0,3174.0,215.09062325209752,22.0,7.0,0.036,1527.0,2024-11-14,hyderabad,Tablet,data analitics online
A2371,data analytics course,92.0,5550.0,226.38,28.0,8.0,0.087,1322.0,2024-11-21,hyderabad,Tablet,learn data analytics
A2372,data analytics course,90.0,3526.0,211.39,10.0,3.0,0.037,1395.0,2024-11-20,hyderabad,Desktop,online data analytic
A2373,data analytics course,149.0,3192.0,215.09062325209752,24.0,4.0,0.038,1708.0,2024-11-14,hyderabad,Tablet,online data analytic
A2374,data analytics course,82.0,4132.0,247.13,11.0,6.0,0.073,1091.0,2024-11-12,hyderabad,Tablet,data anaytics training
A2375,data analytics course,151.0,5826.0,226.53,16.0,8.0,0.053,1511.0,2024-11-25,hyderabad,Desktop,learn data analytics
A2376,data analytics course,162.0,5997.0,240.29,20.0,5.0,0.035,1144.0,2024-11-24,hyderabad,Mobile,data analitics online
A2377,data analytics course,197.0,4541.0,243.81,19.0,9.0,0.057,1701.0,2024-11-11,hyderabad,Desktop,data anaytics training
A2378,data analytics course,133.0,4642.0,184.52,22.0,4.0,0.032,1074.0,2024-11-14,hyderabad,Desktop,online data analytic
A2379,data analytics course,194.0,5509.0,235.45,18.0,5.0,0.0489792299898682,1025.0,2024-11-12,hyderabad,Tablet,online data analytic
A2380,data analytics course,169.0,3647.0,194.12,12.0,6.0,0.036,1697.0,2024-11-22,hyderabad,Desktop,learn data analytics
A2381,data analytics course,149.0,5209.0,183.91,18.0,10.0,0.0489792299898682,1799.0,2024-11-29,hyderabad,Desktop,learn data analytics
A2382,data analytics course,124.0,5980.0,200.65,25.0,4.0,0.032,1768.0,2024-11-04,hyderabad,Desktop,learn data analytics
A2383,data analytics course,170.0,5443.0,235.99,23.0,5.0,0.0489792299898682,1314.0,2024-11-21,hyderabad,Mobile,analytics for data
A2384,data analytics course,127.0,5326.0,226.11,18.0,10.0,0.04,1040.0,2024-11-21,hyderabad,Mobile,online data analytic
A2385,data analytics course,114.0,5565.0,210.04,16.0,4.0,0.035,1800.0,2024-11-07,hyderabad,Desktop,data anaytics training
A2386,data analytics course,154.0,3312.0,203.23,16.0,5.0,0.042,1977.0,2024-11-04,hyderabad,Desktop,data anaytics training
A2387,data analytics course,138.95699356913184,4369.0,225.53,28.0,4.0,0.0489792299898682,1241.0,2024-11-23,hyderabad,Tablet,data analitics online
A2388,data analytics course,126.0,3570.0,214.78,28.0,9.0,0.071,1078.0,2024-12-11,hyderabad,Tablet,data anaytics training
A2389,data analytics course,138.95699356913184,3883.0,225.89,23.0,5.0,0.0489792299898682,1183.0,2024-11-21,hyderabad,Mobile,online data analytic
A2390,data analytics course,125.0,5736.0,197.28,30.0,5.0,0.04,1265.0,2024-11-18,hyderabad,Mobile,analytics for data
A2391,data analytics course,197.0,5921.0,214.97,18.0,6.0,0.03,1975.0,2024-11-14,hyderabad,Desktop,learn data analytics
A2392,data analytics course,98.0,3687.0,206.7,12.0,10.0,0.0489792299898682,1640.0,2024-11-07,hyderabad,Mobile,online data analytic
A2393,data analytics course,164.0,5334.0,203.91,18.0,6.0,0.057,1128.0,2024-11-18,hyderabad,Desktop,data analytics course
A2394,data analytics course,111.0,4647.0,247.0,15.0,4.0,0.0489792299898682,1601.0,2024-11-29,hyderabad,Desktop,learn data analytics
A2395,data analytics course,191.0,3485.0,212.43,10.0,7.0,0.0489792299898682,1813.0,2024-11-28,hyderabad,Mobile,analytics for data
A2396,data analytics course,149.0,5720.0,211.54,14.0,5.0,0.034,1612.0,2024-11-29,hyderabad,Desktop,data analytics course
A2397,data analytics course,183.0,3540.0,222.14,15.0,3.0,0.016,1248.0,2024-11-11,hyderabad,Mobile,learn data analytics
A2398,data analytics course,198.0,4035.0,215.94,22.0,8.0,0.0489792299898682,1498.6481105241771,2024-10-11,hyderabad,Mobile,learn data analytics
A2399,data analytics course,170.0,3024.0,234.76,11.0,10.0,0.0489792299898682,1941.0,2024-06-11,hyderabad,Mobile,learn data analytics
A2400,data analytics course,174.0,4334.0,186.29,12.0,4.0,0.023,1457.0,2024-11-22,hyderabad,Mobile,analytics for data
A2401,data analytics course,91.0,4038.0,197.15,23.0,6.0,0.066,1000.0,2024-11-29,hyderabad,Mobile,data analitics online
A2402,data analytics course,197.0,4347.0,215.2,20.0,6.0,0.0489792299898682,1204.0,2024-11-26,hyderabad,Desktop,online data analytic
A2403,data analytics course,138.95699356913184,5803.0,203.03,16.0,8.0,0.034,1397.0,2024-11-30,hyderabad,Mobile,analytics for data
A2404,data analytics course,152.0,4182.0,233.45,19.0,5.0,0.033,1719.0,2024-11-13,hyderabad,Mobile,data analytics course
A2405,data analytics course,189.0,4809.0,225.32,27.0,10.0,0.053,1324.0,2024-11-18,hyderabad,Mobile,analytics for data
A2406,data analytics course,138.95699356913184,5640.0,210.51,13.0,8.0,0.0489792299898682,1536.0,2024-11-11,hyderabad,Desktop,data analytics course
A2407,data analytics course,159.0,3401.0,222.71,18.0,3.0,0.019,1849.0,2024-11-05,hyderabad,Desktop,data analitics online
A2408,data analytics course,175.0,5561.0,231.96,20.0,8.0,0.057,1174.0,2024-11-14,hyderabad,Mobile,data analytics course
A2409,data analytics course,175.0,5720.0,243.8,17.0,6.0,0.0489792299898682,1498.6481105241771,2024-11-26,hyderabad,Desktop,data analitics online
A2410,data analytics course,82.0,4898.0,215.11,25.0,8.0,0.098,1776.0,2024-09-11,hyderabad,Tablet,analytics for data
A2411,data analytics course,146.0,5871.0,218.69,30.0,4.0,0.0489792299898682,1498.6481105241771,2024-11-22,hyderabad,Desktop,learn data analytics
A2412,data analytics course,85.0,5954.0,201.88,18.0,6.0,0.071,1526.0,2024-11-27,hyderabad,Tablet,analytics for data
A2413,data analytics course,128.0,3487.0,236.19,25.0,6.0,0.047,1961.0,2024-02-11,hyderabad,Tablet,data analytics course
A2414,data analytics course,153.0,3808.0,189.61,19.0,8.0,0.052,1246.0,2024-02-11,hyderabad,Tablet,data analytics course
A2415,data analytics course,192.0,5720.0,243.11,30.0,9.0,0.0489792299898682,1555.0,2024-11-02,hyderabad,Mobile,online data analytic
A2416,data analytics course,148.0,4721.0,189.48,26.0,8.0,0.054,1176.0,2024-11-01,hyderabad,Mobile,online data analytic
A2417,data analytics course,153.0,4768.0,214.39,25.0,5.0,0.041,1837.0,2024-11-26,hyderabad,Tablet,data analitics online
A2418,data analytics course,138.95699356913184,5494.0,187.68,23.0,8.0,0.046,1402.0,2024-11-24,hyderabad,Tablet,data analytics course
A2419,data analytics course,169.0,4523.280832678712,180.58,30.0,7.0,0.049,1661.0,2024-11-26,hyderabad,Mobile,data anaytics training
A2420,data analytics course,146.0,5173.0,234.26,20.0,7.0,0.048,1089.0,2024-11-28,hyderabad,Mobile,online data analytic
A2421,data analytics course,81.0,4808.0,189.19,17.0,9.0,0.111,1759.0,2024-11-25,hyderabad,Desktop,online data analytic
A2422,data analytics course,185.0,4523.280832678712,234.72,18.0,6.0,0.032,1508.0,2024-11-27,hyderabad,Desktop,data analitics online
A2423,data analytics course,90.0,5319.0,208.19,13.0,7.0,0.0489792299898682,1719.0,2024-11-26,hyderabad,Tablet,data anaytics training
A2424,data analytics course,155.0,4532.0,203.44,19.0,8.0,0.052,1709.0,2024-11-17,hyderabad,Desktop,learn data analytics
A2425,data analytics course,125.0,3458.0,180.49,19.0,3.0,0.0489792299898682,1754.0,2024-11-09,hyderabad,Tablet,data analitics online
A2426,data analytics course,151.0,5432.0,204.76,18.0,9.0,0.06,1498.6481105241771,2024-11-13,hyderabad,Mobile,data anaytics training
A2427,data analytics course,82.0,3052.0,211.11,12.0,3.0,0.037,1917.0,2024-11-06,hyderabad,Desktop,learn data analytics
A2428,data analytics course,198.0,5718.0,194.37,13.0,8.0,0.04,1118.0,2024-11-16,hyderabad,Tablet,data anaytics training
A2429,data analytics course,115.0,4762.0,241.63,20.0,8.0,0.058,1555.0,2024-03-11,hyderabad,Desktop,data analytics course
A2430,data analytics course,158.0,4953.0,243.07,20.0,8.0,0.051,1955.0,2024-11-04,hyderabad,Tablet,learn data analytics
A2431,data analytics course,102.0,3784.0,219.45,13.0,9.0,0.045,1967.0,2024-11-20,hyderabad,Desktop,data analytics course
A2432,data analytics course,93.0,4523.280832678712,192.81,22.0,7.0,0.075,1726.0,2024-11-18,hyderabad,Desktop,learn data analytics
A2433,data analytics course,198.0,5860.0,185.25,24.0,9.0,0.041,1950.0,2024-11-01,hyderabad,Tablet,data anaytics training
A2434,data analytics course,174.0,4169.0,189.36,23.0,8.0,0.046,1110.0,2024-11-14,hyderabad,Tablet,data analytics course
A2435,data analytics course,193.0,5831.0,215.09062325209752,24.0,5.0,0.0489792299898682,1265.0,2024-11-14,hyderabad,Mobile,online data analytic
A2436,data analytics course,117.0,5269.0,196.1,26.0,7.0,0.0489792299898682,1096.0,2024-05-11,hyderabad,Desktop,online data analytic
A2437,data analytics course,147.0,5793.0,240.32,25.0,5.0,0.049,1645.0,2024-11-27,hyderabad,Tablet,data analytics course
A2438,data analytics course,179.0,3338.0,218.33,30.0,7.0,0.039,1498.6481105241771,2024-11-24,hyderabad,Desktop,data analitics online
A2439,data analytics course,194.0,4297.0,237.87,22.0,3.0,0.0489792299898682,1739.0,2024-11-29,hyderabad,Desktop,data analytics course
A2440,data analytics course,112.0,3961.0,214.45,13.0,7.0,0.0489792299898682,1594.0,2024-11-17,hyderabad,Desktop,analytics for data
A2441,data analytics course,88.0,5063.0,195.2,22.0,3.0,0.034,1460.0,2024-11-20,hyderabad,Mobile,analytics for data
A2442,data analytics course,172.0,5635.0,200.16,21.0,7.0,0.036,1727.0,2024-11-14,hyderabad,Mobile,data analitics online
A2443,data analytics course,81.0,4404.0,239.62,11.0,4.0,0.035,1814.0,2024-11-21,hyderabad,Mobile,data analytics course
A2444,data analytics course,142.0,4312.0,213.54,21.0,7.0,0.049,1666.0,2024-11-20,hyderabad,Desktop,learn data analytics
A2445,data analytics course,111.0,3302.0,193.18,30.0,10.0,0.0489792299898682,1783.0,2024-11-19,hyderabad,Mobile,analytics for data
A2446,data analytics course,81.0,3575.0,192.71,27.0,4.0,0.049,1158.0,2024-11-11,hyderabad,Tablet,online data analytic
A2447,data analytics course,112.0,5055.0,213.36,26.0,5.0,0.058,1959.0,2024-11-29,hyderabad,Desktop,data anaytics training
A2448,data analytics course,101.0,5415.0,236.41,13.0,10.0,0.039,1832.0,2024-11-15,hyderabad,Tablet,learn data analytics
A2449,data analytics course,166.0,3118.0,212.46,25.0,7.0,0.042,1813.0,2024-11-14,hyderabad,Tablet,online data analytic
A2450,data analytics course,138.95699356913184,5271.0,215.09062325209752,14.0,8.0,0.0489792299898682,1629.0,2024-11-22,hyderabad,Mobile,data analitics online
A2451,data analytics course,148.0,4523.280832678712,214.26,21.0,8.0,0.0489792299898682,1629.0,2024-11-13,hyderabad,Tablet,data analitics online
A2452,data analytics course,126.0,5250.0,239.73,30.0,4.0,0.032,1070.0,2024-11-23,hyderabad,Tablet,analytics for data
A2453,data analytics course,119.0,4405.0,233.66,25.0,3.0,0.039,1407.0,2024-12-11,hyderabad,Desktop,data analytics course
A2454,data analytics course,189.0,5060.0,236.54,26.0,7.0,0.043,1877.0,2024-11-10,hyderabad,Mobile,data anaytics training
A2455,data analytics course,167.0,3296.0,246.85,29.0,8.0,0.048,1723.0,2024-11-17,hyderabad,Desktop,data analitics online
A2456,data analytics course,198.0,3499.0,209.74,30.0,9.0,0.04,1893.0,2024-11-25,hyderabad,Desktop,data analytics course
A2457,data analytics course,95.0,3449.0,184.55,10.0,10.0,0.041,1601.0,2024-11-16,hyderabad,Mobile,analytics for data
A2458,data analytics course,181.0,3738.0,206.61,16.0,9.0,0.05,1868.0,2024-11-09,hyderabad,Mobile,online data analytic
A2459,data analytics course,105.0,4236.0,180.2,12.0,7.0,0.067,1498.6481105241771,2024-11-24,hyderabad,Mobile,learn data analytics
A2460,data analytics course,178.0,5751.0,205.34,24.0,10.0,0.0489792299898682,1903.0,2024-11-20,hyderabad,Desktop,data analytics course
A2461,data analytics course,127.0,5050.0,184.77,28.0,9.0,0.071,1906.0,2024-11-02,hyderabad,Desktop,data analitics online
A2462,data analytics course,198.0,4773.0,202.54,17.0,10.0,0.0489792299898682,1082.0,2024-11-19,hyderabad,Mobile,data analitics online
A2463,data analytics course,86.0,5652.0,249.13,25.0,7.0,0.081,1981.0,2024-06-11,hyderabad,Mobile,data anaytics training
A2464,data analytics course,138.95699356913184,5085.0,182.42,11.0,7.0,0.0489792299898682,1109.0,2024-04-11,hyderabad,Desktop,online data analytic
A2465,data analytics course,191.0,5070.0,247.41,12.0,4.0,0.0489792299898682,1266.0,2024-11-25,hyderabad,Mobile,analytics for data
A2466,data analytics course,139.0,5879.0,197.9,24.0,4.0,0.029,1476.0,2024-11-05,hyderabad,Mobile,data analytics course
A2467,data analytics course,197.0,3620.0,235.19,18.0,7.0,0.036,1740.0,2024-11-01,hyderabad,Mobile,online data analytic
A2468,data analytics course,116.0,4250.0,216.66,10.0,9.0,0.078,1877.0,2024-11-02,hyderabad,Mobile,data anaytics training
A2469,data analytics course,192.0,4850.0,235.42,22.0,10.0,0.052,1124.0,2024-11-14,hyderabad,Desktop,analytics for data
A2470,data analytics course,118.0,3815.0,185.78,16.0,4.0,0.0489792299898682,1093.0,2024-11-17,hyderabad,Desktop,data analitics online
A2471,data analytics course,172.0,5741.0,198.44,14.0,4.0,0.023,1755.0,2024-11-11,hyderabad,Desktop,analytics for data
A2472,data analytics course,174.0,4272.0,240.77,16.0,7.0,0.041,1004.0,2024-11-23,hyderabad,Desktop,learn data analytics
A2473,data analytics course,175.0,4974.0,182.22,21.0,5.0,0.0489792299898682,1300.0,2024-11-23,hyderabad,Mobile,learn data analytics
A2474,data analytics course,138.95699356913184,3215.0,191.22,30.0,7.0,0.0489792299898682,1588.0,2024-11-23,hyderabad,Desktop,analytics for data
A2475,data analytics course,138.95699356913184,3723.0,201.32,21.0,8.0,0.0489792299898682,1498.6481105241771,2024-06-11,hyderabad,Tablet,data analytics course
A2476,data analytics course,103.0,4670.0,203.4,21.0,4.0,0.0489792299898682,1562.0,2024-11-25,hyderabad,Mobile,analytics for data
A2477,data analytics course,187.0,4474.0,182.47,10.0,7.0,0.0489792299898682,1768.0,2024-11-13,hyderabad,Tablet,online data analytic
A2478,data analytics course,138.95699356913184,3009.0,195.17,24.0,6.0,0.0489792299898682,1083.0,2024-11-23,hyderabad,Tablet,data analitics online
A2479,data analytics course,109.0,3933.0,189.73,11.0,4.0,0.0489792299898682,1700.0,2024-07-11,hyderabad,Desktop,data analitics online
A2480,data analytics course,118.0,4360.0,232.09,10.0,9.0,0.076,1252.0,2024-11-13,hyderabad,Desktop,data anaytics training
A2481,data analytics course,164.0,5120.0,185.69,10.0,5.0,0.031,1597.0,2024-11-23,hyderabad,Tablet,analytics for data
A2482,data analytics course,166.0,3887.0,192.0,24.0,9.0,0.054,1890.0,2024-11-13,hyderabad,Tablet,data analytics course
A2483,data analytics course,88.0,3909.0,189.57,30.0,10.0,0.114,1750.0,2024-11-29,hyderabad,Desktop,data anaytics training
A2484,data analytics course,125.0,3017.0,232.51,14.0,7.0,0.0489792299898682,1510.0,2024-11-08,hyderabad,Tablet,data anaytics training
A2485,data analytics course,138.95699356913184,5127.0,206.95,26.0,5.0,0.0489792299898682,1902.0,2024-11-17,hyderabad,Desktop,online data analytic
A2486,data analytics course,151.0,3992.0,212.42,10.0,9.0,0.06,1890.0,2024-11-26,hyderabad,Tablet,learn data analytics
A2487,data analytics course,182.0,3554.0,181.74,18.0,4.0,0.022,1933.0,2024-02-11,hyderabad,Tablet,learn data analytics
A2488,data analytics course,84.0,4051.0,196.83,21.0,4.0,0.048,1094.0,2024-11-14,hyderabad,Mobile,online data analytic
A2489,data analytics course,127.0,3541.0,239.47,16.0,10.0,0.079,1474.0,2024-11-25,hyderabad,Tablet,data anaytics training
A2490,data analytics course,104.0,5878.0,228.79,21.0,3.0,0.05,1101.0,2024-05-11,hyderabad,Mobile,data analytics course
A2491,data analytics course,161.0,4611.0,228.34,26.0,7.0,0.043,1473.0,2024-11-25,hyderabad,Tablet,data analitics online
